2025-05-29 03:00:12.985 +06:00 [INF] Starting MyApp...
2025-05-29 03:00:16.438 +06:00 [WRN] Failed to determine the https port for redirect.
2025-05-29 03:00:17.469 +06:00 [INF] HTTP GET /Products/Index responded 200 in 1023.5971 ms
2025-05-29 03:00:17.510 +06:00 [INF] HTTP GET /css/home.css responded 404 in 2.0926 ms
2025-05-29 03:00:17.528 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 4.2250 ms
2025-05-29 03:00:19.591 +06:00 [INF] HTTP GET /Products/Index responded 200 in 68.3909 ms
2025-05-29 03:00:19.613 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1185 ms
2025-05-29 03:00:19.614 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1741 ms
2025-05-29 03:00:53.773 +06:00 [INF] HTTP GET /Products/Index responded 200 in 19.7766 ms
2025-05-29 03:00:53.807 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1890 ms
2025-05-29 03:00:53.807 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1582 ms
2025-05-29 03:00:54.553 +06:00 [INF] HTTP GET /favicon.ico responded 404 in 0.1167 ms
2025-05-29 03:01:16.834 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.8383 ms
2025-05-29 03:01:16.865 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1087 ms
2025-05-29 03:01:16.872 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1109 ms
2025-05-29 03:01:18.489 +06:00 [INF] HTTP GET /Products/Index responded 200 in 24.1674 ms
2025-05-29 03:01:18.505 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.9202 ms
2025-05-29 03:01:18.524 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0842 ms
2025-05-29 03:01:18.529 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1081 ms
2025-05-29 03:08:16.445 +06:00 [INF] HTTP GET /Products/Index responded 200 in 112.3309 ms
2025-05-29 03:08:16.445 +06:00 [INF] HTTP GET /Products/Index responded 200 in 106.9151 ms
2025-05-29 03:08:16.478 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1727 ms
2025-05-29 03:08:16.490 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1791 ms
2025-05-29 03:08:26.797 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.4787 ms
2025-05-29 03:08:26.803 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.4252 ms
2025-05-29 03:08:26.819 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0907 ms
2025-05-29 03:08:26.827 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.2131 ms
2025-05-29 03:08:39.366 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.3250 ms
2025-05-29 03:08:39.370 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.2693 ms
2025-05-29 03:08:39.389 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0879 ms
2025-05-29 03:08:39.398 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1101 ms
2025-05-29 03:08:53.547 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.3157 ms
2025-05-29 03:08:53.555 +06:00 [INF] HTTP GET /Products/Index responded 200 in 8.4931 ms
2025-05-29 03:08:53.574 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.2132 ms
2025-05-29 03:08:53.583 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.2310 ms
2025-05-29 03:09:26 [Information] Starting MyApp...
2025-05-29 03:09:30 [Warning] Failed to determine the https port for redirect.
2025-05-29 03:28:05 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0742 ms
2025-05-29 03:28:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7534 ms
2025-05-29 03:28:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.4852 ms
2025-05-29 03:28:11 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0618 ms
2025-05-29 03:28:11 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0759 ms
2025-05-29 03:28:13 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.2853 ms
2025-05-29 03:28:13 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.7558 ms
2025-05-29 03:28:13 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0672 ms
2025-05-29 03:28:13 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0752 ms
2025-05-29 03:28:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.8346 ms
2025-05-29 03:28:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.6952 ms
2025-05-29 03:28:15 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1607 ms
2025-05-29 03:28:15 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1002 ms
2025-05-29 03:30:35 [Information] HTTP "GET" "/Products/Index" responded 200 in 8.3623 ms
2025-05-29 03:30:35 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.1647 ms
2025-05-29 03:30:35 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0664 ms
2025-05-29 03:30:35 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1797 ms
2025-05-29 03:31:00 [Information] HTTP "GET" "/Products/Index" responded 200 in 17.6007 ms
2025-05-29 03:31:00 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.9307 ms
2025-05-29 03:31:00 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0753 ms
2025-05-29 03:31:00 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0776 ms
2025-05-29 03:31:26 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.8376 ms
2025-05-29 03:31:26 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.3422 ms
2025-05-29 03:31:27 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1619 ms
2025-05-29 03:31:27 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0914 ms
2025-05-29 03:32:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 75.2284 ms
2025-05-29 03:32:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 76.0963 ms
2025-05-29 03:32:09 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0509 ms
2025-05-29 03:32:09 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0856 ms
2025-05-29 03:32:41 [Information] HTTP "GET" "/Products/Index" responded 200 in 13.4816 ms
2025-05-29 03:32:41 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.0075 ms
2025-05-29 03:32:41 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0838 ms
2025-05-29 03:32:41 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0849 ms
2025-05-29 03:33:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.0262 ms
2025-05-29 03:33:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.1478 ms
2025-05-29 03:33:09 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0497 ms
2025-05-29 03:33:09 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0568 ms
2025-05-29 03:33:44 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.2561 ms
2025-05-29 03:33:44 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.7201 ms
2025-05-29 03:33:44 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0485 ms
2025-05-29 03:33:44 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0669 ms
2025-05-29 03:34:02 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5345 ms
2025-05-29 03:34:02 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.2848 ms
2025-05-29 03:34:02 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0635 ms
2025-05-29 03:34:02 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0761 ms
2025-05-29 03:34:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.9812 ms
2025-05-29 03:34:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.7184 ms
2025-05-29 03:34:07 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0527 ms
2025-05-29 03:34:07 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0470 ms
2025-05-29 03:34:08 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.6305 ms
2025-05-29 03:34:08 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5082 ms
2025-05-29 03:34:08 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0532 ms
2025-05-29 03:34:08 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0478 ms
