2025-05-29 00:29:37.800 +06:00 [INF] Starting MyApp...
2025-05-29 00:36:01.956 +06:00 [WRN] Failed to determine the https port for redirect.
2025-05-29 00:36:02.922 +06:00 [INF] HTTP GET /Products/Index responded 200 in 958.7668 ms
2025-05-29 00:36:02.950 +06:00 [INF] HTTP GET /css/home.css responded 404 in 1.2490 ms
2025-05-29 00:36:02.959 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 2.9606 ms
2025-05-29 00:36:03.160 +06:00 [INF] HTTP GET /Products/Index responded 200 in 179.6077 ms
2025-05-29 00:36:03.179 +06:00 [INF] HTTP GET /api/Carts responded 200 in 199.3270 ms
2025-05-29 00:36:09.564 +06:00 [INF] HTTP GET /Products/Index responded 200 in 36.8007 ms
2025-05-29 00:36:09.895 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.6991 ms
2025-05-29 00:36:19.063 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.2429 ms
2025-05-29 00:56:26.739 +06:00 [INF] HTTP GET /Products/Index responded 200 in 279.1360 ms
2025-05-29 00:56:26.739 +06:00 [INF] HTTP GET /Products/Index responded 200 in 337.7193 ms
2025-05-29 00:56:26.822 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1610 ms
2025-05-29 00:56:26.860 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.4322 ms
2025-05-29 00:56:26.908 +06:00 [INF] HTTP GET /Products/Index responded 200 in 13.0832 ms
2025-05-29 00:56:26.917 +06:00 [INF] HTTP GET /api/Carts responded 200 in 18.1541 ms
2025-05-29 00:56:57.241 +06:00 [INF] HTTP GET /Products/Index responded 200 in 12.5781 ms
2025-05-29 00:56:57.261 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1157 ms
2025-05-29 00:56:57.269 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1551 ms
2025-05-29 00:56:57.290 +06:00 [INF] HTTP GET /Products/Index responded 200 in 8.5166 ms
2025-05-29 00:56:57.290 +06:00 [INF] HTTP GET /api/Carts responded 200 in 8.6706 ms
2025-05-29 00:57:21.670 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.5628 ms
2025-05-29 00:57:21.688 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1694 ms
2025-05-29 00:57:21.690 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1038 ms
2025-05-29 00:57:21.703 +06:00 [INF] HTTP GET /api/Carts responded 200 in 2.5449 ms
2025-05-29 00:57:21.706 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.6142 ms
2025-05-29 00:58:09.687 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.7970 ms
2025-05-29 00:58:09.713 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1483 ms
2025-05-29 00:58:09.718 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1664 ms
2025-05-29 00:58:09.751 +06:00 [INF] HTTP GET /api/Carts responded 200 in 3.1392 ms
2025-05-29 00:58:09.753 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.6920 ms
2025-05-29 00:58:47.986 +06:00 [INF] HTTP GET /Products/Index responded 200 in 12.0240 ms
2025-05-29 00:58:48.027 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1702 ms
2025-05-29 00:58:48.043 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1308 ms
2025-05-29 00:58:48.084 +06:00 [INF] HTTP GET /api/Carts responded 200 in 6.3905 ms
2025-05-29 00:58:48.087 +06:00 [INF] HTTP GET /Products/Index responded 200 in 9.8152 ms
2025-05-29 00:59:10.544 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.3051 ms
2025-05-29 00:59:10.561 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0894 ms
2025-05-29 00:59:10.564 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1705 ms
2025-05-29 00:59:10.577 +06:00 [INF] HTTP GET /api/Carts responded 200 in 1.8602 ms
2025-05-29 00:59:10.579 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.2678 ms
2025-05-29 00:59:39.211 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.8047 ms
2025-05-29 00:59:39.237 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0764 ms
2025-05-29 00:59:39.247 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1405 ms
2025-05-29 00:59:39.252 +06:00 [INF] HTTP GET /api/Carts responded 200 in 2.4636 ms
2025-05-29 00:59:39.254 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.0868 ms
2025-05-29 01:00:13.083 +06:00 [INF] HTTP GET /Products/Index responded 200 in 14.0953 ms
2025-05-29 01:00:13.112 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0659 ms
2025-05-29 01:00:13.124 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.2122 ms
2025-05-29 01:00:13.165 +06:00 [INF] HTTP GET /api/Carts responded 200 in 2.4641 ms
2025-05-29 01:00:13.170 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.3312 ms
2025-05-29 01:00:34.198 +06:00 [INF] HTTP GET /Products/Index responded 200 in 10.7182 ms
2025-05-29 01:00:34.255 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.1131 ms
2025-05-29 01:00:34.262 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1311 ms
2025-05-29 01:00:34.303 +06:00 [INF] HTTP GET /api/Carts responded 200 in 2.5958 ms
2025-05-29 01:00:34.305 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.5509 ms
2025-05-29 01:01:25 [Information] Starting MyApp...
2025-05-29 01:02:29 [Warning] Failed to determine the https port for redirect.
2025-05-29 01:31:54 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.3802 ms
2025-05-29 01:31:54 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.4984 ms
2025-05-29 01:32:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.8465 ms
2025-05-29 01:32:09 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0732 ms
2025-05-29 01:32:09 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.4067 ms
2025-05-29 01:32:09 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.2891 ms
2025-05-29 01:32:09 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.6670 ms
2025-05-29 01:32:22 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.3545 ms
2025-05-29 01:32:22 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0616 ms
2025-05-29 01:32:23 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1101 ms
2025-05-29 01:32:23 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.1275 ms
2025-05-29 01:32:23 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.2379 ms
2025-05-29 01:32:33 [Information] HTTP "GET" "/Products/Index" responded 200 in 99.1306 ms
2025-05-29 01:32:33 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0715 ms
2025-05-29 01:32:33 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0678 ms
2025-05-29 01:32:33 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7498 ms
2025-05-29 01:32:33 [Information] HTTP "GET" "/api/Carts" responded 200 in 73.5071 ms
2025-05-29 01:33:12 [Information] HTTP "GET" "/Products/Index" responded 200 in 9.7714 ms
2025-05-29 01:33:13 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0728 ms
2025-05-29 01:33:13 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0686 ms
2025-05-29 01:33:13 [Information] HTTP "GET" "/api/Carts" responded 200 in 4.3698 ms
2025-05-29 01:33:13 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.3881 ms
2025-05-29 01:33:58 [Information] HTTP "GET" "/Products/Index" responded 200 in 10.6092 ms
2025-05-29 01:33:58 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0833 ms
2025-05-29 01:33:58 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1490 ms
2025-05-29 01:33:58 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.8902 ms
2025-05-29 01:33:58 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.6931 ms
2025-05-29 01:34:28 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.2416 ms
2025-05-29 01:34:28 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1258 ms
2025-05-29 01:34:28 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0565 ms
2025-05-29 01:34:28 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.3150 ms
2025-05-29 01:34:28 [Information] HTTP "GET" "/api/Carts" responded 200 in 5.6382 ms
2025-05-29 01:35:04 [Information] HTTP "GET" "/Products/Index" responded 200 in 13.3485 ms
2025-05-29 01:35:04 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0415 ms
2025-05-29 01:35:04 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0602 ms
2025-05-29 01:35:04 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.8613 ms
2025-05-29 01:35:04 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.2473 ms
2025-05-29 01:35:25 [Information] HTTP "GET" "/Products/Index" responded 200 in 12.7570 ms
2025-05-29 01:35:25 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0788 ms
2025-05-29 01:35:25 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0567 ms
2025-05-29 01:35:25 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.2206 ms
2025-05-29 01:35:25 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5093 ms
2025-05-29 01:35:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5311 ms
2025-05-29 01:35:43 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0594 ms
2025-05-29 01:35:43 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0962 ms
2025-05-29 01:35:43 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.0059 ms
2025-05-29 01:35:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.6539 ms
2025-05-29 01:35:46 [Information] HTTP "POST" "/api/Carts" responded 201 in 388.4826 ms
2025-05-29 01:35:47 [Information] HTTP "POST" "/api/Carts" responded 400 in 10.7683 ms
2025-05-29 01:35:56 [Information] HTTP "GET" "/Products/Index" responded 200 in 26.0733 ms
2025-05-29 01:35:58 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.8529 ms
2025-05-29 01:49:05 [Information] HTTP "GET" "/Products/Index" responded 200 in 133.9346 ms
2025-05-29 01:49:05 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.3477 ms
2025-05-29 01:49:05 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0549 ms
2025-05-29 01:49:05 [Information] HTTP "GET" "/Products/Index" responded 200 in 13.9312 ms
2025-05-29 01:49:05 [Information] HTTP "GET" "/api/Carts" responded 200 in 14.3042 ms
2025-05-29 01:49:12 [Information] HTTP "POST" "/api/Carts" responded 201 in 24.6355 ms
2025-05-29 01:49:14 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.5326 ms
2025-05-29 01:49:16 [Information] HTTP "PUT" "/api/Carts/8136c8aa-d47a-4d13-b3e8-cae1d274ce9f" responded 405 in 1.9790 ms
2025-05-29 01:49:17 [Information] HTTP "PUT" "/api/Carts/8136c8aa-d47a-4d13-b3e8-cae1d274ce9f" responded 405 in 0.1995 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.4063 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.6504 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0515 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0465 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.5910 ms
2025-05-29 01:49:47 [Information] HTTP "GET" "/Products/Index" responded 200 in 97.0377 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 112.0056 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 132.8796 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 92.3842 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1184 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0805 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5885 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/api/Carts" responded 200 in 5.2511 ms
2025-05-29 01:56:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 195.1199 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.7278 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.1644 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1223 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0703 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.2896 ms
2025-05-29 01:56:55 [Information] HTTP "GET" "/api/Carts" responded 200 in 6.1704 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 17.3017 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.6594 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1028 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.3423 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.4427 ms
2025-05-29 01:57:42 [Information] HTTP "GET" "/api/Carts" responded 200 in 8.0338 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.2137 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5912 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.2457 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0628 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.3568 ms
2025-05-29 01:58:08 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.8041 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.6010 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.8022 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1219 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0377 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.8307 ms
2025-05-29 01:58:16 [Information] HTTP "GET" "/api/Carts" responded 200 in 7.0510 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5660 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5680 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1211 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1140 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.8720 ms
2025-05-29 01:58:33 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5751 ms
2025-05-29 01:58:44 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.0736 ms
2025-05-29 01:58:44 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.2565 ms
2025-05-29 01:58:44 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.9157 ms
