2025-05-26 08:07:06.398 +06:00 [INF] Starting MyApp...
2025-05-26 08:07:19.239 +06:00 [WRN] Failed to determine the https port for redirect.
2025-05-26 08:07:21.127 +06:00 [INF] HTTP GET /Products/Index responded 200 in 1880.2220 ms
2025-05-26 08:07:21.170 +06:00 [INF] HTTP GET /Products/string responded 404 in 1.6747 ms
2025-05-26 08:07:21.171 +06:00 [INF] HTTP GET /Products/monitor.jpg responded 404 in 2.1618 ms
2025-05-26 08:07:21.171 +06:00 [INF] HTTP GET /Products/keyboard.jpg responded 404 in 2.2068 ms
2025-05-26 08:07:21.182 +06:00 [INF] HTTP GET /Products/string responded 404 in 0.0846 ms
2025-05-26 08:08:21 [Information] Starting MyApp...
2025-05-26 08:08:22 [Warning] Failed to determine the https port for redirect.
2025-05-26 08:16:42 [Information] HTTP "GET" "/Products/monitor.jpg" responded 404 in 0.0996 ms
2025-05-26 08:16:42 [Information] HTTP "GET" "/Products/keyboard.jpg" responded 404 in 0.1536 ms
2025-05-26 08:16:42 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0833 ms
2025-05-26 08:17:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 14.7818 ms
2025-05-26 08:17:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.9053 ms
2025-05-26 08:17:07 [Information] HTTP "GET" "/Products/monitor.jpg" responded 404 in 0.6524 ms
2025-05-26 08:17:07 [Information] HTTP "GET" "/Products/keyboard.jpg" responded 404 in 0.0655 ms
2025-05-26 08:17:07 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0562 ms
2025-05-26 08:17:13 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.2705 ms
2025-05-26 08:17:13 [Information] HTTP "GET" "/Products/monitor.jpg" responded 404 in 0.1342 ms
2025-05-26 08:17:13 [Information] HTTP "GET" "/Products/keyboard.jpg" responded 404 in 0.0738 ms
2025-05-26 08:17:13 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0827 ms
2025-05-26 08:17:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.3569 ms
2025-05-26 08:17:15 [Information] HTTP "GET" "/Products/monitor.jpg" responded 404 in 0.0455 ms
2025-05-26 08:17:15 [Information] HTTP "GET" "/Products/keyboard.jpg" responded 404 in 0.0857 ms
2025-05-26 08:17:15 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0344 ms
2025-05-26 08:39:35 [Information] HTTP "GET" "/Products/Index" responded 200 in 867.5564 ms
2025-05-26 08:39:35 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0800 ms
2025-05-26 08:39:35 [Information] HTTP "GET" "/Products/keyboard.jpg" responded 404 in 14.2627 ms
2025-05-26 08:39:35 [Information] HTTP "GET" "/Products/monitor.jpg" responded 404 in 14.1127 ms
2025-05-26 08:39:35 [Information] HTTP "GET" "/Products/string" responded 404 in 0.0416 ms
