2025-05-27 00:04:25.718 +06:00 [INF] HTTP GET /Products responded 200 in 266.5364 ms
2025-05-27 00:04:25.718 +06:00 [INF] HTTP GET /Products/Index responded 200 in 266.5489 ms
2025-05-27 00:04:25.806 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0697 ms
2025-05-27 00:04:25.810 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0715 ms
2025-05-27 00:04:25.840 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.3578 ms
2025-05-27 00:04:25.850 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1495 ms
2025-05-27 00:04:25.884 +06:00 [INF] HTTP GET /Products/Index responded 200 in 10.3177 ms
2025-05-27 00:04:25.884 +06:00 [INF] HTTP GET /Products responded 200 in 7.5183 ms
2025-05-27 00:04:30.559 +06:00 [INF] HTTP GET /Products/Index responded 200 in 9.4779 ms
2025-05-27 00:04:30.594 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0713 ms
2025-05-27 00:04:30.596 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.4288 ms
2025-05-27 00:04:30.620 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.3750 ms
2025-05-27 00:04:32.041 +06:00 [INF] HTTP GET /Products/Index responded 200 in 12.3395 ms
2025-05-27 00:04:32.045 +06:00 [INF] HTTP GET /Products responded 200 in 13.4269 ms
2025-05-27 00:04:32.084 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0690 ms
2025-05-27 00:04:32.085 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.8200 ms
2025-05-27 00:04:32.088 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0637 ms
2025-05-27 00:04:32.089 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0746 ms
2025-05-27 00:04:32.094 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.8492 ms
2025-05-27 00:04:32.101 +06:00 [INF] HTTP GET /Products responded 200 in 2.7966 ms
2025-05-27 00:04:33.682 +06:00 [INF] HTTP POST /api/Carts responded 201 in 44.0959 ms
2025-05-27 00:04:44.040 +06:00 [INF] HTTP POST /api/Carts responded 201 in 12.2106 ms
2025-05-27 00:04:52.486 +06:00 [INF] HTTP POST /api/Carts responded 400 in 8.7276 ms
2025-05-27 00:05:18.624 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.4982 ms
2025-05-27 00:05:18.648 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0411 ms
2025-05-27 00:05:18.649 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0405 ms
2025-05-27 00:05:18.657 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.0253 ms
2025-05-27 00:10:27.773 +06:00 [INF] HTTP GET /Products/Index responded 200 in 271.4764 ms
2025-05-27 00:10:27.808 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0536 ms
2025-05-27 00:10:27.850 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0922 ms
2025-05-27 00:10:27.910 +06:00 [INF] HTTP GET /Products/Index responded 200 in 31.3505 ms
2025-05-27 00:12:17.683 +06:00 [INF] HTTP GET /Products/Index responded 200 in 27.2044 ms
2025-05-27 00:12:17.683 +06:00 [INF] HTTP GET /Products/Index responded 200 in 33.8422 ms
2025-05-27 00:12:17.714 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0656 ms
2025-05-27 00:12:17.732 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0524 ms
2025-05-27 00:12:17.748 +06:00 [INF] HTTP GET /Products/Index responded 200 in 3.7624 ms
2025-05-27 00:12:26.466 +06:00 [INF] HTTP GET /Products/Index responded 200 in 5.0725 ms
2025-05-27 00:12:26.468 +06:00 [INF] HTTP GET /Products/Index responded 200 in 1.8507 ms
2025-05-27 00:12:26.482 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0590 ms
2025-05-27 00:12:26.485 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0778 ms
2025-05-27 00:12:26.495 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.3843 ms
2025-05-27 00:12:54.962 +06:00 [INF] HTTP GET /Products/Index responded 200 in 7.7391 ms
2025-05-27 00:12:54.967 +06:00 [INF] HTTP GET /Products/Index responded 200 in 3.2725 ms
2025-05-27 00:12:54.985 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0704 ms
2025-05-27 00:12:54.988 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.0471 ms
2025-05-27 00:12:55.017 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.4627 ms
2025-05-27 00:12:55.063 +06:00 [INF] HTTP GET /api/Carts responded 200 in 47.9931 ms
2025-05-27 00:13:00.179 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.9677 ms
2025-05-27 00:13:00.212 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0502 ms
2025-05-27 00:13:00.219 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1298 ms
2025-05-27 00:13:00.243 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.6431 ms
2025-05-27 00:13:00.307 +06:00 [INF] HTTP GET /api/Carts responded 200 in 67.8143 ms
2025-05-27 00:13:03.282 +06:00 [INF] HTTP GET /Products/Index responded 200 in 3.5253 ms
2025-05-27 00:13:03.309 +06:00 [INF] HTTP GET /css/home.css responded 404 in 0.0752 ms
2025-05-27 00:13:03.313 +06:00 [INF] HTTP GET /images/placeholder.png responded 404 in 0.1133 ms
2025-05-27 00:13:03.328 +06:00 [INF] HTTP GET /api/Carts responded 200 in 1.8082 ms
2025-05-27 00:13:03.329 +06:00 [INF] HTTP GET /Products/Index responded 200 in 2.5824 ms
2025-05-27 00:13:03.696 +06:00 [INF] HTTP GET /favicon.ico responded 404 in 0.0519 ms
2025-05-27 00:15:01 [Information] Starting MyApp...
2025-05-27 00:18:08 [Warning] Failed to determine the https port for redirect.
2025-05-27 00:21:34 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0918 ms
2025-05-27 00:21:34 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0962 ms
2025-05-27 00:21:34 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.2368 ms
2025-05-27 00:21:34 [Information] HTTP "GET" "/Products" responded 200 in 4.4948 ms
2025-05-27 00:21:34 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.4994 ms
2025-05-27 00:21:34 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7829 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products" responded 200 in 5.5754 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.0827 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products" responded 200 in 4.4301 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.4730 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1120 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.1583 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1088 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1155 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0961 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/api/Carts" responded 200 in 4.0588 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products" responded 200 in 5.8930 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7102 ms
2025-05-27 00:21:39 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.5596 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/Products" responded 200 in 47.5127 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/Products" responded 200 in 2.8828 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.1662 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0769 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0434 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0660 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0637 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0719 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.1377 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/Products" responded 200 in 3.6395 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.3143 ms
2025-05-27 00:21:41 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.1015 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products" responded 200 in 4.8496 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.9834 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products" responded 200 in 6.3585 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.4587 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0798 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0806 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0727 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0779 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0565 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products" responded 200 in 3.8378 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.4285 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.2602 ms
2025-05-27 00:21:42 [Information] HTTP "GET" "/api/Carts" responded 200 in 5.4912 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.9119 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/Products" responded 200 in 4.9184 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/Products" responded 200 in 4.5705 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5715 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0733 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0580 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0682 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0705 ms
2025-05-27 00:22:10 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0733 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products" responded 200 in 9.4507 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.3513 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products" responded 200 in 4.9182 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.3269 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0476 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0674 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0572 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0563 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0804 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.6193 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products" responded 200 in 3.6060 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.2806 ms
2025-05-27 00:22:11 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.5371 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products" responded 200 in 4.7695 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products" responded 200 in 2.9250 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.5402 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.0385 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0541 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 1.4742 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0582 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0501 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0988 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products" responded 200 in 2.9180 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.5279 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.0263 ms
2025-05-27 00:22:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.8832 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/Products" responded 200 in 14.9471 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.7903 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/Products" responded 200 in 3.7160 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.3632 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0884 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0595 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0606 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.1679 ms
2025-05-27 00:22:24 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0583 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/Products" responded 200 in 5.4886 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.5296 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/Products" responded 200 in 4.0188 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.3655 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/.well-known/appspecific/com.chrome.devtools.json" responded 404 in 0.0754 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0658 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.0732 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/css/home.css" responded 404 in 0.0685 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/images/placeholder.png" responded 404 in 0.1396 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/Products" responded 200 in 3.5480 ms
2025-05-27 00:22:27 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.2612 ms
