2025-05-29 05:57:54.672 +06:00 [INF] Starting MyApp...
2025-05-29 05:57:55.369 +06:00 [WRN] Failed to determine the https port for redirect.
2025-05-29 05:57:56.646 +06:00 [INF] HTTP GET /Products/Index responded 200 in 1266.5387 ms
2025-05-29 05:57:57.063 +06:00 [INF] HTTP GET /Products/Index responded 200 in 323.6850 ms
2025-05-29 05:57:57.089 +06:00 [INF] HTTP GET /api/Carts responded 200 in 350.0399 ms
2025-05-29 05:58:06.660 +06:00 [INF] HTTP GET /Products/Index responded 200 in 21.7675 ms
2025-05-29 05:58:06.687 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.5339 ms
2025-05-29 05:58:06.878 +06:00 [INF] HTTP GET /api/Carts responded 200 in 195.6731 ms
2025-05-29 06:00:54.715 +06:00 [INF] HTTP GET /Products/Index responded 200 in 13.0007 ms
2025-05-29 06:00:54.765 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.8569 ms
2025-05-29 06:00:54.765 +06:00 [INF] HTTP GET /api/Carts responded 200 in 5.9092 ms
2025-05-29 06:00:56.712 +06:00 [INF] HTTP GET /Products/Index responded 200 in 4.0670 ms
2025-05-29 06:00:56.752 +06:00 [INF] HTTP GET /api/Carts responded 200 in 3.2022 ms
2025-05-29 06:00:56.754 +06:00 [INF] HTTP GET /Products/Index responded 200 in 6.9472 ms
2025-05-29 06:01:07.979 +06:00 [INF] HTTP GET /Products/Index responded 200 in 19.3135 ms
2025-05-29 06:01:08.048 +06:00 [INF] HTTP GET /Products/Index responded 200 in 9.6950 ms
2025-05-29 06:01:08.048 +06:00 [INF] HTTP GET /api/Carts responded 200 in 9.4329 ms
2025-05-29 06:01:08.877 +06:00 [INF] HTTP GET /favicon.ico responded 404 in 0.1220 ms
2025-05-29 06:01:26.704 +06:00 [INF] HTTP GET /Products/Index responded 200 in 9.1544 ms
2025-05-29 06:01:26.749 +06:00 [INF] HTTP GET /Products/Index responded 200 in 10.6460 ms
2025-05-29 06:01:26.749 +06:00 [INF] HTTP GET /api/Carts responded 200 in 9.8551 ms
2025-05-29 12:48:44 [Information] Starting MyApp...
2025-05-29 12:48:51 [Warning] Failed to determine the https port for redirect.
2025-05-29 12:50:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.0576 ms
2025-05-29 12:50:43 [Information] HTTP "GET" "/api/Carts" responded 200 in 4.7283 ms
2025-05-29 12:50:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.6362 ms
2025-05-29 12:51:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 11.5757 ms
2025-05-29 12:51:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 24.8241 ms
2025-05-29 12:51:07 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.4526 ms
2025-05-29 12:51:07 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.7287 ms
2025-05-29 12:51:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.2387 ms
2025-05-29 12:51:11 [Information] HTTP "GET" "/api/Carts" responded 200 in 3.7250 ms
2025-05-29 12:51:11 [Information] HTTP "GET" "/Products/Index" responded 200 in 7.1120 ms
2025-05-29 12:51:12 [Information] HTTP "GET" "/favicon.ico" responded 404 in 0.4329 ms
2025-05-29 12:51:15 [Information] HTTP "GET" "/Products/Index" responded 200 in 17.3324 ms
2025-05-29 12:51:19 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.6623 ms
2025-05-29 12:51:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 8.4828 ms
2025-05-29 12:51:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.0775 ms
2025-05-29 12:51:43 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.0496 ms
2025-05-29 12:51:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.9422 ms
2025-05-29 12:51:46 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.9521 ms
2025-05-29 12:51:46 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.1606 ms
2025-05-29 12:51:46 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.9969 ms
2025-05-29 12:51:46 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.9330 ms
2025-05-29 12:51:53 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.4042 ms
2025-05-29 12:51:53 [Information] HTTP "GET" "/api/Carts" responded 200 in 2.3143 ms
2025-05-29 12:51:53 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5723 ms
2025-05-29 12:51:54 [Information] HTTP "GET" "/favicon.ico" responded 404 in 0.0989 ms
2025-05-29 12:52:17 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7127 ms
2025-05-29 12:52:17 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.7673 ms
2025-05-29 12:52:17 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.7115 ms
2025-05-29 12:52:17 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.2973 ms
2025-05-29 12:52:25 [Information] HTTP "GET" "/Products/Index" responded 200 in 6.1879 ms
2025-05-29 12:52:25 [Information] HTTP "GET" "/Products/Index" responded 200 in 2.8722 ms
2025-05-29 12:52:25 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.6865 ms
2025-05-29 12:52:25 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.8017 ms
2025-05-29 12:52:30 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.5143 ms
2025-05-29 12:52:30 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.8436 ms
2025-05-29 12:52:30 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.4372 ms
2025-05-29 12:52:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.0338 ms
2025-05-29 12:52:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.3551 ms
2025-05-29 12:52:43 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.8238 ms
2025-05-29 12:52:43 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.3281 ms
2025-05-29 12:52:47 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.7112 ms
2025-05-29 12:52:47 [Information] HTTP "GET" "/Products/Index" responded 200 in 5.9632 ms
2025-05-29 12:52:48 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.7490 ms
2025-05-29 12:52:48 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.7906 ms
2025-05-29 12:52:57 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.1520 ms
2025-05-29 12:52:57 [Information] HTTP "GET" "/Products/Index" responded 200 in 3.5799 ms
2025-05-29 12:52:57 [Information] HTTP "GET" "/api/Carts" responded 200 in 1.6138 ms
2025-05-29 12:52:57 [Information] HTTP "GET" "/Products/Index" responded 200 in 4.1347 ms
